0.122 -2.51852436038 -2.3969440255 -2.23215702867 -2.18663279071 -1.83494117503 -1.75876240092 -0.250703071193 -0.15472771299 -0.0968192270868 0.0625407844273 0.599193642751 0.902417610191 1.11285222036 1.28762231528 1.30460708476 1.51980103583 1.79766344445 1.89852416037 -2.5042 -2.4343 -2.2696 -2.2051 -1.8466 -1.7997 -0.2543 -0.1491 -0.0795 0.0597 0.589 0.9214 1.1083 1.3082 1.3899 1.4977 1.8088 1.8399
0.1342 -2.55170355996 -2.42583046289 -2.2686619704 -2.22601857779 -1.81818723813 -1.74016837527 -0.24922161555 -0.154731276579 -0.0968624713762 0.0625394784451 0.591271895281 0.890696138256 1.12557990653 1.32965774499 1.34060619648 1.54190055174 1.79766749443 1.91177421191 -2.5376 -2.4682 -2.3022 -2.2405 -1.8279 -1.778 -0.2535 -0.1486 -0.0749 0.0589 0.5786 0.9116 1.1242 1.332 1.4247 1.5186 1.8185 1.8529
0.1464 -2.58594876637 -2.45611508612 -2.30710375856 -2.2681243647 -1.80162643226 -1.7221208601 -0.247784641728 -0.154735019226 -0.0969470607832 0.0625382062467 0.58312990404 0.879379276775 1.13822142659 1.37472447082 1.37829398686 1.5657505886 1.79791134051 1.9263086116 -2.5718 -2.5028 -2.3371 -2.2783 -1.8094 -1.757 -0.2527 -0.1479 -0.0705 0.0581 0.568 0.9017 1.1405 1.3552 1.4608 1.5431 1.8295 1.8681
0.1586 -2.62093627703 -2.48746806955 -2.34706330592 -2.3124755812 -1.78550382719 -1.70478411674 -0.246421268061 -0.154738878752 -0.0970744326185 0.0625369864244 0.57491882969 0.868545357376 1.15056168214 1.41710145724 1.42228591145 1.59115683682 1.79847009932 1.94196637665 -2.6066 -2.538 -2.3739 -2.3183 -1.7915 -1.7368 -0.2521 -0.1472 -0.0662 0.0572 0.5574 0.8919 1.157 1.3771 1.4981 1.5714 1.8419 1.8856
0.1708 -2.65631628196 -2.51958063707 -2.38806655503 -2.35854102465 -1.77002675713 -1.68830050203 -0.245153751219 -0.154742789188 -0.0972430621806 0.0625358300258 0.566782741825 0.858262686981 1.16243153279 1.45637465119 1.47168308117 1.61786993545 1.79947215071 1.95843714644 -2.642 -2.5737 -2.4123 -2.36 -1.7741 -1.7174 -0.2514 -0.1465 -0.0623 0.0563 0.5469 0.8822 1.1731 1.3974 1.5363 1.6034 1.8561 1.9057
0.183 -2.6923543076 -2.55277101468 -2.43037215541 -2.40662205164 -1.75510273526 -1.67251253581 -0.243976973833 -0.154746754867 -0.0974527292311 0.062534722106 0.558709709703 0.848416504386 1.1739031378 1.4961207303 1.52307048978 1.64605460113 1.80118861521 1.97545605669 -2.678 -2.61 -2.452 -2.4034 -1.7573 -1.6989 -0.2509 -0.1457 -0.0586 0.0554 0.5366 0.8728 1.1886 1.4158 1.5753 1.6387 1.8723 1.9287
0.1952 -2.72862491855 -2.58682616123 -2.47349060826 -2.45617630218 -1.74090435817 -1.65755977214 -0.242904917853 -0.154750709022 -0.097698573159 0.0625336649883 0.550827110089 0.839080685183 1.18485195045 1.53559890906 1.57557224889 1.67518007493 1.80414612877 1.99189782644 -2.7145 -2.6468 -2.4928 -2.4481 -1.7414 -1.6814 -0.2504 -0.145 -0.0553 0.0545 0.5266 0.8638 1.2033 1.4324 1.6148 1.6764 1.8911 1.9548
0.2074 -2.76460386722 -2.62157093242 -2.51690427608 -2.5065931362 -1.72757364594 -1.6435589974 -0.241945574175 -0.154754585162 -0.0979734138344 0.0625326576987 0.543250170882 0.83031824981 1.19517932368 1.57405568721 1.62805007705 1.70412397007 1.809454681 2.00541416723 -2.7513 -2.6842 -2.5343 -2.4939 -1.7263 -1.6648 -0.2499 -0.1442 -0.0524 0.0536 0.517 0.8552 1.2171 1.4473 1.6542 1.7155 1.9131 1.984
0.2196 -2.80025190564 -2.65754743221 -2.56087291678 -2.55810980616 -1.7150031392 -1.63037407063 -0.241086999675 -0.154758387285 -0.0982739615758 0.0625316808549 0.535950813361 0.822036904276 1.20498093797 1.61142681849 1.67991493312 1.7310026654 1.81958536697 2.0118067646 -2.7881 -2.7223 -2.5764 -2.5406 -1.7121 -1.6493 -0.2495 -0.1434 -0.0499 0.0526 0.5078 0.847 1.2299 1.4608 1.6931 1.7548 1.9388 2.0142
0.2318 -2.83458013608 -2.69481138241 -2.60993892102 -2.60484356991 -1.70332014468 -1.6181225614 -0.24033255982 -0.154762049948 -0.0985911296885 0.0625307346637 0.529032773867 0.814306045943 1.21416996258 1.64692439188 1.72864418463 1.75245133138 1.83784163328 2.00745043605 -2.8246 -2.761 -2.6188 -2.5878 -1.6988 -1.6349 -0.2491 -0.1426 -0.0478 0.0517 0.4992 0.8393 1.2418 1.473 1.7311 1.7933 1.9678 1.9972
0.244 -2.86611368044 -2.73359388526 -2.66105326016 -2.6482537111 -1.69262343692 -1.60689780526 -0.23968132404 -0.154765512661 -0.098914869862 0.0625298212842 0.522585065488 0.807183712799 1.22267734215 1.67968368029 1.7592643433 1.77963012734 1.86285247237 1.99928214235 -2.8599 -2.8004 -2.6613 -2.6353 -1.6866 -1.6216 -0.2488 -0.1418 -0.0461 0.0508 0.4912 0.8322 1.2526 1.484 1.7674 1.8298 1.9537 2.0076
0.2562 -2.89312957774 -2.77503590941 -2.71110273117 -2.69125205196 -1.68281487912 -1.59659124291 -0.239119557762 -0.154768779369 -0.0992407693481 0.0625289302272 0.516576189882 0.800602735853 1.23058645404 1.70906295882 1.76626606674 1.81989505844 1.88400566903 2.00446581967 -2.8928 -2.8406 -2.7036 -2.6827 -1.6754 -1.6095 -0.2485 -0.141 -0.0447 0.05 0.4837 0.8256 1.2624 1.494 1.8013 1.8637 1.9182 2.0482
0.2684 -2.91272957907 -2.8193394472 -2.7587629744 -2.7331094082 -1.67398720394 -1.58729838429 -0.238644638307 -0.154771793561 -0.0995585598409 0.0625280719908 0.511088014341 0.79462823727 1.23782288282 1.73300824141 1.76760891761 1.85622929236 1.89394995284 2.03482965842 -2.9211 -2.8816 -2.7455 -2.7297 -1.6653 -1.5985 -0.2483 -0.1403 -0.0435 0.0491 0.477 0.8196 1.2712 1.5032 1.8292 1.8863 1.8989 2.0938
0.2806 -2.92468571413 -2.86453637557 -2.803370789 -2.77293196181 -1.66620505357 -1.57908862463 -0.238251344387 -0.15477450816 -0.0998584406529 0.0625272607432 0.506185565808 0.789312288224 1.24432392027 1.747684193 1.76692979274 1.8816033162 1.9085207615 2.08248033073 -2.9428 -2.9222 -2.7869 -2.7758 -1.6563 -1.5888 -0.2481 -0.1396 -0.0427 0.0484 0.471 0.8142 1.279 1.5115 1.8321 1.8868 1.9267 2.1419
0.2928 -2.94309513024 -2.89880528294 -2.84588035656 -2.81002384869 -1.65939131154 -1.57188401805 -0.23792744441 -0.154776928225 -0.100136505301 0.062526500155 0.501842600357 0.78461365347 1.25013597581 1.74717851319 1.77019519477 1.89776246459 1.93632965175 2.1380003448 -2.9714 -2.9469 -2.8275 -2.8207 -1.6485 -1.5803 -0.248 -0.1389 -0.042 0.0476 0.4657 0.8095 1.2858 1.5191 1.8111 1.9113 1.9555 2.1881
0.305 -2.98672304366 -2.90920199052 -2.88631855518 -2.84111104756 -1.65360908247 -1.56575603473 -0.237668184788 -0.154779012838 -0.100384022981 0.0625258119081 0.498119183831 0.780589391924 1.25517826975 1.73738957333 1.77462820852 1.91713232051 1.96542107731 2.19553985738 -3.0136 -2.9506 -2.8675 -2.8635 -1.6418 -1.5731 -0.2479 -0.1384 -0.0416 0.047 0.4612 0.8054 1.2916 1.5259 1.7885 1.9397 1.9836 2.2227
0.3172 -3.03856757869 -2.92830342998 -2.9180442842 -2.85889974999 -1.64889381164 -1.5607480361 -0.237467755467 -0.154780733233 -0.100593825471 0.0625252177154 0.495056452129 0.777279693731 1.25938154852 1.7257420428 1.77738732082 1.94006311562 1.99142179497 2.21012507853 -3.0566 -2.9498 -2.9075 -2.9015 -1.6363 -1.5672 -0.2478 -0.1379 -0.0413 0.0465 0.4575 0.8021 1.2964 1.5319 1.7685 1.9676 2.0115 2.2304
0.3294 -3.09094115778 -2.96395140261 -2.94297789072 -2.86201559509 -1.64519625824 -1.55681350722 -0.237317701939 -0.154782094801 -0.100763400616 0.0625247288838 0.492637833492 0.774665113403 1.26274578855 1.71493765847 1.77898131835 1.96454543342 2.01257613398 2.20142985155 -3.0961 -2.9565 -2.9462 -2.9274 -1.632 -1.5626 -0.2477 -0.1375 -0.0411 0.046 0.4546 0.7994 1.3001 1.5369 1.7523 1.9934 2.0394 2.2127
0.3416 -3.10901675156 -2.99575410723 -2.97100008437 -2.8596257138 -1.64255340076 -1.5539969801 -0.237214375307 -0.154783074552 -0.100887351187 0.0625243661702 0.490899820021 0.772785229764 1.2651925918 1.70648474271 1.77988142615 1.98829530304 2.02637489496 2.19163147186 -3.1216 -2.9835 -2.9802 -2.9314 -1.629 -1.5593 -0.2477 -0.1372 -0.0409 0.0457 0.4525 0.7975 1.3028 1.5408 1.7402 2.0154 2.0675 2.1855
0.3538 -3.10308016586 -3.01584765607 -2.99682448202 -2.85709809226 -1.64097519367 -1.55231327453 -0.237154260562 -0.154783662173 -0.100962466991 0.0625241439799 0.489858206583 0.771658010675 1.26667230345 1.70118453651 1.78034287188 2.00896984477 2.03046115214 2.18428964321 -3.1234 -3.0116 -3.006 -2.9301 -1.6271 -1.5573 -0.2477 -0.137 -0.0409 0.0455 0.4513 0.7964 1.3044 1.5432 1.7328 2.031 2.0961 2.156
0.366 -3.10245626693 -3.01533577397 -3.01481103626 -2.85611454169 -1.64044467503 -1.55174698294 -0.237134322264 -0.154783860127 -0.100987902301 0.0625240683197 0.489507431487 0.771278292535 1.26717303535 1.69936371761 1.7804868959 2.02385507061 2.02431394193 2.18160628502 -3.1199 -3.024 -3.017 -2.9294 -1.6265 -1.5566 -0.2477 -0.1369 -0.0409 0.0454 0.4509 0.796 1.3049 1.544 1.7303 2.0367 2.1211 2.1306
0.3801 -3.10716799789 -3.019523927 -2.99579812612 -2.8550109956 -1.68261104472 -1.51032646542 -0.237569176455 -0.154786872607 -0.10181075393 0.0625251993731 0.478298054461 0.781756734041 1.26931422572 1.69899713282 1.77972225857 1.99952458547 2.03701215432 2.1898920059 -3.1277 -3.0153 -3.0097 -2.9286 -1.6717 -1.512 -0.248 -0.1369 -0.0424 0.0459 0.442 0.804 1.3074 1.544 1.73 2.0223 2.0967 2.158
0.3942 -3.12393080951 -3.00494436269 -2.97184509771 -2.85163637832 -1.75171603498 -1.44346157424 -0.238931750818 -0.154796406284 -0.10429091223 0.0625286124541 0.449214047482 0.808483871689 1.27598031173 1.69786458657 1.77733718227 1.9706386852 2.03402896551 2.21393958925 -3.1392 -2.9953 -2.9922 -2.9264 -1.7405 -1.445 -0.2489 -0.1371 -0.047 0.0472 0.4182 0.8254 1.315 1.544 1.729 1.9924 2.064 2.1987
0.4082 -3.14628955716 -2.98094941532 -2.94771569508 -2.84577286276 -1.82538511572 -1.37355436171 -0.241427046559 -0.154814233487 -0.108470533158 0.0625344029725 0.410179925967 0.84305198884 1.28793946147 1.69584543652 1.77305145964 1.94212700497 2.01900707401 2.24944609493 -3.1408 -2.9717 -2.9705 -2.9225 -1.8121 -1.3763 -0.2506 -0.1373 -0.0548 0.0493 0.385 0.8542 1.3282 1.5441 1.7272 1.9595 2.0303 2.2451
0.4223 -3.13447781758 -2.95460280545 -2.92553883692 -2.83731448924 -1.90023771148 -1.30396545505 -0.245380201641 -0.154843993706 -0.1143029489 0.0625426340003 0.367535061875 0.878543384668 1.30605946176 1.6927601526 1.76666194737 1.91710254147 1.99820935818 2.28995311195 -3.1272 -2.9481 -2.9477 -2.9165 -1.8848 -1.3078 -0.2533 -0.1375 -0.0657 0.0519 0.3475 0.8851 1.3477 1.5444 1.7247 1.9275 1.998 2.2939
0.4364 -3.1046436265 -2.92854450473 -2.90578331331 -2.82632310356 -1.97589737693 -1.23510504409 -0.25136770457 -0.154893982972 -0.121677742827 0.0625535019949 0.32475987675 0.910970488764 1.33132574607 1.68829292282 1.75822517817 1.89688392105 1.97561911151 2.33038676083 -3.1051 -2.9278 -2.9244 -2.9066 -1.958 -1.24 -0.2572 -0.1379 -0.0801 0.0551 0.3095 0.9143 1.3738 1.5453 1.7212 1.8979 1.9684 2.341
0.4505 -3.07289687529 -2.90451791755 -2.88781544188 -2.81318029895 -2.05204794123 -1.16731127201 -0.260292713764 -0.154983360061 -0.130198760693 0.0625672650951 0.284222459316 0.937998882513 1.36427248123 1.68199268242 1.74836100322 1.88142065634 1.9539599899 2.33955032768 -3.0802 -2.9133 -2.9018 -2.8903 -2.0315 -1.1731 -0.2631 -0.1382 -0.0976 0.0586 0.2735 0.9396 1.4061 1.5476 1.7166 1.8711 1.9421 2.3727
0.4645 -3.0403598339 -2.8837893938 -2.86995983602 -2.79875593329 -2.12881540083 -1.10053823651 -0.273378352644 -0.155170779643 -0.139152205238 0.0625843199037 0.247357664991 0.958916374928 1.40466866233 1.67346109745 1.73836131052 1.86960182995 1.93507831069 2.31085798997 -3.0551 -2.9024 -2.8798 -2.87 -2.1051 -1.1074 -0.272 -0.1387 -0.1175 0.0624 0.2412 0.96 1.4428 1.5527 1.7107 1.8475 1.9197 2.368
0.4786 -3.00827840356 -2.86687123836 -2.85110597061 -2.7843191325 -2.20530791959 -1.03563147732 -0.291689206101 -0.15570352755 -0.147266901699 0.0626048190285 0.21553273854 0.973896267549 1.45075038697 1.66291568833 1.72960506217 1.85940211679 1.92112841376 2.27969196093 -3.0315 -2.892 -2.8582 -2.8488 -2.1786 -1.0429 -0.2854 -0.1409 -0.1367 0.0664 0.2137 0.9755 1.4784 1.5651 1.7035 1.8272 1.9018 2.342
0.4927 -2.97748055844 -2.85156066771 -2.83211684189 -2.77064561434 -2.2816426728 -0.972566110058 -0.316061625982 -0.157882481767 -0.152388770719 0.0626290113506 0.18912048765 0.984039077722 1.50062299343 1.65109705493 1.72251828662 1.84840024301 1.91408743176 2.24767874647 -3.0107 -2.8814 -2.8365 -2.8273 -2.2519 -0.9798 -0.3056 -0.1586 -0.1391 0.0706 0.1913 0.9868 1.5035 1.5919 1.6952 1.8103 1.8894 2.3093
0.5068 -2.94952172659 -2.83555407703 -2.81365855724 -2.75835079856 -2.35752733878 -0.911708106085 -0.346425745045 -0.162008353198 -0.153732849974 0.0626566751069 0.168187798759 0.990521009845 1.55173099466 1.63916130475 1.716975486 1.83579392176 1.9145557159 2.21621499331 -2.9938 -2.8709 -2.8144 -2.805 -2.3248 -0.9185 -0.3338 -0.1744 -0.1396 0.0748 0.1739 0.9946 1.516 1.6321 1.6862 1.7964 1.8844 2.2741
0.5208 -2.9267111049 -2.81689657953 -2.79543778454 -2.74782472238 -2.43254854423 -0.853595135907 -0.381817465231 -0.165270443905 -0.154068484337 0.0626868090363 0.152447575547 0.994417994613 1.60106577549 1.62818632062 1.71276782193 1.82239430541 1.92145625724 2.18700445655 -2.9817 -2.8611 -2.7916 -2.7812 -2.3968 -0.8591 -0.3698 -0.1861 -0.1399 0.0788 0.1614 0.9999 1.522 1.6688 1.6834 1.7853 1.89 2.2382
0.5349 -2.91158753279 -2.79377435399 -2.77671606116 -2.73920633364 -2.50640551311 -0.798882582852 -0.420742786185 -0.16706194115 -0.154196076943 0.0627174219826 0.141401805532 0.996608880789 1.61873855418 1.64525373722 1.710239516 1.80926860936 1.9326405547 2.16257639526 -2.9748 -2.8527 -2.7677 -2.7553 -2.4676 -0.8021 -0.4118 -0.194 -0.1403 0.0821 0.1534 1.0033 1.5251 1.6654 1.7134 1.777 1.9107 2.2026
0.549 -2.90576904403 -2.76628913691 -2.75668393362 -2.73262735364 -2.57742062037 -0.749851197382 -0.460200524215 -0.167502132082 -0.154249320877 0.0627449044291 0.134639607313 0.997726461878 1.61160292995 1.67741925658 1.7125580787 1.79743415035 1.94368016268 2.14785173094 -2.9729 -2.8463 -2.7423 -2.7275 -2.5365 -0.7482 -0.4576 -0.1992 -0.1405 0.0844 0.15 1.0054 1.5266 1.6583 1.7335 1.7732 1.9482 2.1689
0.5631 -2.90881142942 -2.73825819836 -2.73284592348 -2.72697984011 -2.64422714698 -0.710355359649 -0.49556262263 -0.166784392389 -0.154260895422 0.0627656759681 0.131684784912 0.998242346138 1.606766367 1.68877278029 1.72623373531 1.78795314804 1.948120761 2.14624256984 -2.9733 -2.8422 -2.7152 -2.6989 -2.6018 -0.6992 -0.5039 -0.2026 -0.1407 0.0854 0.151 1.0066 1.5263 1.6531 1.7385 1.7754 1.9949 2.142
0.5771 -2.91745822947 -2.72777001546 -2.71003761156 -2.70929875077 -2.69515332369 -0.689664195128 -0.517157908113 -0.165009203473 -0.154231490192 0.0627771259237 0.132298680024 0.998456823669 1.60405222154 1.68871418747 1.73946104673 1.7827521008 1.94260329416 2.14576042552 -2.9687 -2.8402 -2.6867 -2.6839 -2.6484 -0.6621 -0.543 -0.2046 -0.1408 0.085 0.1563 1.0072 1.5241 1.6504 1.7359 1.7809 2.0268 2.1383
0.5912 -2.92138988967 -2.75844809366 -2.72595781386 -2.68340283506 -2.6631051859 -0.698602077266 -0.513916564186 -0.162305063307 -0.154129839631 0.0627786260749 0.136349197941 0.998526428614 1.60299022113 1.68654144553 1.74250352255 1.78168213169 1.93158510419 2.12633996509 -2.9577 -2.8396 -2.7314 -2.6556 -2.6276 -0.6608 -0.5507 -0.2056 -0.1408 0.0838 0.1652 1.0073 1.5198 1.6503 1.7317 1.7868 2.0199 2.1316
0.6053 -2.91607879115 -2.80118627553 -2.72528871129 -2.6546760964 -2.62659748999 -0.731526874223 -0.491282782142 -0.158952032352 -0.153799892073 0.062771620986 0.143738336696 0.998496361428 1.60259231261 1.68474346045 1.73866265302 1.77772800772 1.92326730818 2.09623819219 -2.9463 -2.8394 -2.7836 -2.6235 -2.5953 -0.6989 -0.5229 -0.2057 -0.1407 0.082 0.1772 1.0071 1.5131 1.6516 1.729 1.7922 1.9955 2.1006
0.6194 -2.90961810508 -2.83686660528 -2.72415218005 -2.62381183076 -2.58936633558 -0.775771315096 -0.461919460581 -0.156030194573 -0.152223253793 0.0627588064989 0.154518564748 0.998322780381 1.60128313101 1.68473346591 1.73237883866 1.76498461714 1.9231667533 2.06358927184 -2.9387 -2.838 -2.8301 -2.5902 -2.5615 -0.7494 -0.4865 -0.205 -0.1406 0.0801 0.1921 1.0065 1.5043 1.6523 1.7298 1.7962 1.9699 2.0696
0.6335 -2.9079015951 -2.86770130055 -2.72115889778 -2.59113175127 -2.55182090029 -0.824836334106 -0.432297526198 -0.15510519713 -0.147945415233 0.0627428362777 0.16874424617 0.997889597095 1.59732647435 1.68731230288 1.72354804477 1.74600285789 1.93164614305 2.03140467895 -2.9371 -2.8728 -2.8314 -2.556 -2.5272 -0.8033 -0.4506 -0.2037 -0.1404 0.0782 0.2095 1.0055 1.4936 1.6501 1.7357 1.7969 1.9492 2.0397
0.6476 -2.91733798251 -2.89179017281 -2.71510693106 -2.55695852154 -2.51421040974 -0.876085162638 -0.404955796263 -0.15487587283 -0.142424769914 0.0627257587491 0.186436931119 0.997028948476 1.58959878781 1.69109742492 1.70409806694 1.73437067546 1.94544299169 2.00216788727 -2.9425 -2.9103 -2.821 -2.521 -2.4928 -0.8585 -0.4174 -0.2017 -0.1401 0.0763 0.2295 1.0038 1.4811 1.6443 1.7449 1.7934 1.9382 2.0116
0.6617 -2.94230948528 -2.90676843991 -2.70534576426 -2.5215112885 -2.47649975842 -0.928560869582 -0.380774511946 -0.154785567279 -0.136390019238 0.0627088665264 0.207648702574 0.99553466857 1.57779257192 1.67426869994 1.69152478092 1.73629727765 1.9544717341 1.98520813125 -2.9544 -2.9437 -2.8065 -2.4855 -2.4584 -0.914 -0.3876 -0.199 -0.1397 0.0746 0.2519 1.0015 1.467 1.6352 1.7466 1.7943 1.9389 1.9854
0.6758 -2.97314436405 -2.92154815261 -2.69205122061 -2.48528989619 -2.43932372927 -0.981190805303 -0.360167977263 -0.154740286049 -0.130245173103 0.0626929743956 0.231975530978 0.993200748203 1.56210771279 1.6420535244 1.68552684876 1.74703553874 1.94133661861 1.99820829051 -2.9778 -2.966 -2.789 -2.4498 -2.4244 -0.9695 -0.3616 -0.1958 -0.1391 0.0731 0.2766 0.9982 1.4512 1.6238 1.73 1.8113 1.9491 1.962
0.6899 -3.00394476756 -2.93901418071 -2.67567440657 -2.44835688669 -2.4027365076 -1.0338478483 -0.342866891763 -0.154714163169 -0.124233978389 0.0626783166385 0.259172505578 0.989799300188 1.54245836468 1.61025879281 1.67421382154 1.76097518804 1.92714078275 2.02086467414 -2.9989 -2.9826 -2.7695 -2.4139 -2.3909 -1.0249 -0.3393 -0.1919 -0.1385 0.0716 0.3033 0.9938 1.434 1.6106 1.7032 1.8382 1.9391 1.9685
0.704 -3.02048674856 -2.9577839923 -2.65676162459 -2.4112259268 -2.36665301473 -1.08626865493 -0.328604434148 -0.154697742751 -0.118556990878 0.0626651808966 0.288871345351 0.985165840264 1.51846722041 1.58025780868 1.65874990396 1.77312746632 1.92209227414 2.0426288346 -2.9973 -2.9873 -2.7484 -2.3782 -2.358 -1.0799 -0.3207 -0.1877 -0.1378 0.0704 0.3319 0.9882 1.4155 1.5961 1.6722 1.8699 1.9207 1.991
0.7181 -2.98332995208 -2.97458241501 -2.63563442058 -2.37391683404 -2.33114170434 -1.13852726027 -0.316884933479 -0.154686967704 -0.113362390762 0.0626534704199 0.320707765397 0.979126831103 1.49013143461 1.55260312018 1.63948906544 1.78016343155 1.92901029622 2.05139293898 -3.005 -2.9402 -2.7261 -2.3429 -2.3258 -1.1344 -0.3055 -0.1833 -0.1369 0.0693 0.362 0.9812 1.3958 1.5805 1.6395 1.8931 1.9169 2.0162
0.7322 -2.98335146436 -2.92213821225 -2.61276707689 -2.33687659237 -2.29681354896 -1.19003863052 -0.307350008282 -0.15467989855 -0.108803099025 0.0626431343625 0.353835240712 0.971628879524 1.45892727362 1.52689416258 1.61714453186 1.78182675518 1.94633594741 2.02300564998 -2.9989 -2.8824 -2.7027 -2.3082 -2.2945 -1.1885 -0.2932 -0.1788 -0.1358 0.0684 0.3932 0.9726 1.3753 1.5641 1.6058 1.8831 1.9516 2.041
0.7463 -2.9765380713 -2.85795648919 -2.58823215669 -2.3002310708 -2.26362245681 -1.24093075065 -0.299565904795 -0.154675290465 -0.104894349292 0.0626340440459 0.387877631713 0.962651914533 1.42604165529 1.5018449038 1.59257584205 1.78011565666 1.96570173924 1.96943271456 -2.9746 -2.8223 -2.6782 -2.2745 -2.264 -1.2419 -0.2833 -0.1747 -0.1345 0.0676 0.4252 0.9626 1.3543 1.5468 1.572 1.8701 1.9922 2.0336
